No.,Country,Customer Name,Delivery Year ,Engine,Model Series,Order Month,Order Year,Region,Delivery Total,Order Total,Unfilled Orders
326,Austria,Austrian Airlines,1987,PW,MD-80,Dec,1984,Europe,2,2,
327,Austria,Austrian Airlines,1990,PW,MD-80,Dec,1984,Europe,2,2,
328,Austria,Lauda Air,1999,PW,767-300ER,Jan,1999,Europe,1,1,
329,Austria,Lauda Air,2001,CF,737-700,Jan,1999,Europe,2,2,
330,Austria,Lauda Air,2002,CF,737-800,Jan,1999,Europe,1,1,
331,Austria,Lauda Air,2003,CF,737-800,Jan,1999,Europe,1,1,
332,Austria,Lauda Air,1988,CF,737-300,Feb,1986,Europe,1,1,
333,Austria,Lauda Air,1998,PW,767-300ER,Mar,1998,Europe,1,1,
334,Austria,Lauda Air,1988,PW,767-300ER,Apr,1987,Europe,1,1,
335,Austria,Lauda Air,1998,CF,737-800,Jun,1995,Europe,1,1,
336,Austria,Lauda Air,1999,CF,737-800,Jun,1995,Europe,1,1,
337,Austria,Lauda Air,2000,PW,767-300ER,Jun,1999,Europe,1,1,
338,Austria,Lauda Air,1986,CF,737-300,Aug,1985,Europe,1,1,
339,Austria,Lauda Air,,NS,737-400,Sep,1990,Europe,0,1,
340,Austria,Lauda Air,1991,CF,737-400,Sep,1990,Europe,1,1,
341,Austria,Lauda Air,1992,PW,767-300ER,Sep,1990,Europe,1,1,
342,Austria,Lauda Air,1993,CF,737-400,Sep,1990,Europe,1,1,
343,Austria,Lauda Air,1989,PW,767-300ER,Oct,1988,Europe,1,1,
344,Austria,Lauda Air,,GE,777-200ER,Dec,1991,Europe,0,1,
345,Austria,Lauda Air,1992,PW,767-300ER,Dec,1991,Europe,1,1,
346,Austria,Lauda Air,1997,GE,777-200ER,Dec,1991,Europe,1,1,
347,Austria,Lauda Air,1998,GE,777-200ER,Dec,1991,Europe,1,1,
348,Austria,Lauda Air,2000,CF,737-600,Dec,1998,Europe,2,2,
349,Austria,Lauda Air,2002,GE,777-200ER,Dec,1991,Europe,1,1,
350,Azerbaijan,Azerbaijan Airlines,,CF,737-900ER,Feb,2007,Central Asia,0,2,
351,Azerbaijan,Azerbaijan Airlines,,GE,787-8,Feb,2007,Central Asia,0,1,
352,Azerbaijan,Azerbaijan Airlines,2014,GE,787-8,Feb,2007,Central Asia,2,2,
353,Azerbaijan,Azerbaijan Airlines,2012,GE,767-300F,Jun,2010,Central Asia,2,2,
354,Azerbaijan,Azerbaijan Airlines,2012,GE,767-300ER,Jul,2010,Central Asia,1,1,
355,Azerbaijan,Azerbaijan Airlines,,CF,737-900ER,Aug,2008,Central Asia,0,2,
356,Azerbaijan,Azerbaijan Airlines,2010,GE,767-300ER,Aug,2008,Central Asia,1,1,
357,Azerbaijan,Azerbaijan Airlines,2011,GE,767-300ER,Aug,2008,Central Asia,1,1,
358,Azerbaijan,Azerbaijan Airlines,2019,GE,777-200LR,Oct,2018,Central Asia,1,1,
359,Azerbaijan,Azerbaijan Airlines,2000,RR,757-200,Dec,1997,Central Asia,2,2,
360,Azerbaijan,Silk Way Airlines,2015,GE,747-8F,Feb,2015,Central Asia,1,1,
361,Azerbaijan,Silk Way Airlines,2016,GE,747-8F,Feb,2015,Central Asia,1,1,
362,Azerbaijan,Silk Way Airlines,2017,GE,747-8F,Feb,2015,Central Asia,1,1,
363,Azerbaijan,Silk Way Airlines,2014,GE,747-8F,Jul,2013,Central Asia,2,2,
364,Azerbaijan,Silk Way West Airlines,,GE,777F,Apr,2021,Central Asia,0,5,5
365,Bahamas,Bahamasair,1981,PW,737-200,Feb,1980,Caribbean,1,1,
366,Bahrain,Gulf Air,,NS,787-8,Jan,2008,Middle East,0,8,
367,Bahrain,Gulf Air,,RR,787-9,Jan,2008,Middle East,0,1,1
368,Bahrain,Gulf Air,2018,RR,787-9,Jan,2008,Middle East,5,5,
369,Bahrain,Gulf Air,2019,RR,787-9,Jan,2008,Middle East,2,2,
370,Bahrain,Gulf Air,,RR,787-9,Apr,2009,Middle East,0,8,4
371,Bahrain,Gulf Air,1988,GE,767-300ER,Apr,1988,Middle East,2,2,
372,Bahrain,Gulf Air,1994,GE,767-300ER,Jun,1993,Middle East,2,2,
373,Bahrain,Gulf Air,1977,PW,737-200,Jul,1976,Middle East,5,5,
374,Bahrain,Gulf Air,1978,PW,737-200,Sep,1978,Middle East,1,1,
375,Bahrain,Gulf Air,1989,GE,767-300ER,Sep,1988,Middle East,4,4,
376,Bahrain,Gulf Air,1978,PW,737-200,Oct,1977,Middle East,1,1,
377,Bahrain,Gulf Air,,NS,777-200ER,Nov,1993,Middle East,0,6,
378,Bahrain,Gulf Air,1979,PW,737-200,Nov,1978,Middle East,2,2,
379,Bahrain,Gulf Air,1990,GE,767-300ER,Nov,1990,Middle East,3,3,
380,Bahrain,Gulf Air,1991,GE,767-300ER,Nov,1990,Middle East,3,3,
381,Bahrain,Gulf Air,1992,GE,767-300ER,Nov,1990,Middle East,2,2,
382,Bahrain,Gulf Air,1993,GE,767-300ER,Nov,1990,Middle East,4,4,
383,Bangladesh,Biman Bangladesh Airlines,2011,GE,777-300ER,Apr,2008,South Asia,2,2,
384,Bangladesh,Biman Bangladesh Airlines,2014,GE,777-300ER,Apr,2008,South Asia,2,2,
385,Bangladesh,Biman Bangladesh Airlines,2018,GE,787-8,Apr,2008,South Asia,2,2,
386,Bangladesh,Biman Bangladesh Airlines,2019,GE,787-8,Apr,2008,South Asia,2,2,
387,Bangladesh,Biman Bangladesh Airlines,2015,CF,737-800,Jun,2008,South Asia,2,2,
388,Bangladesh,Biman Bangladesh Airlines,1988,GE,DC-10,Oct,1987,South Asia,1,1,
389,Bangladesh,Biman Bangladesh Airlines,2019,GE,787-9,Oct,2019,South Asia,2,2,
390,Belarus,Belavia Belarusian Airlines,2016,CF,737-800,Jun,2014,Europe,3,3,
391,Belgium,Air Belgium,1991,CF,737-400,Jun,1988,Europe,1,1,
392,Belgium,Brussels Airlines SA/NV,1997,CF,737-400,Apr,1996,Europe,2,2,
393,Belgium,Brussels Airlines SA/NV,,CF,737-800,Jun,1995,Europe,0,2,
394,Belgium,Brussels Airlines SA/NV,1996,CF,737-300,Dec,1995,Europe,2,2,
395,Belgium,City Bird,1998,PW,MD-11,Mar,1998,Europe,1,1,
396,Belgium,City Bird,1998,GE,MD-11,May,1997,Europe,1,1,
397,Belgium,City Bird,1996,GE,MD-11,Oct,1996,Europe,1,1,
398,Belgium,DHL International,2009,GE,767-300F,Feb,2007,Europe,3,3,
399,Belgium,DHL International,2012,GE,767-300F,Feb,2007,Europe,3,3,
400,Belgium,NATO,1982,PW,707/720,May,1980,Europe,4,4,
401,Belgium,NATO,1983,PW,707/720,May,1980,Europe,5,5,
402,Belgium,NATO,1984,PW,707/720,May,1980,Europe,6,6,
403,Belgium,NATO,1985,PW,707/720,May,1980,Europe,3,3,
404,Belgium,SABENA Aerospace,1970,PW,747-100,Jan,1969,Europe,2,2,
405,Belgium,SABENA Aerospace,1990,GE,747-300,Jan,1989,Europe,1,1,
406,Belgium,SABENA Aerospace,1960,PW,707/720,Feb,1956,Europe,1,1,
407,Belgium,SABENA Aerospace,1967,PW,727,Feb,1966,Europe,4,4,
408,Belgium,SABENA Aerospace,1966,PW,707/720,Mar,1965,Europe,1,1,
409,Belgium,SABENA Aerospace,1969,PW,707/720,Mar,1968,Europe,3,3,
410,Belgium,SABENA Aerospace,1960,PW,707/720,Apr,1957,Europe,1,1,
411,Belgium,SABENA Aerospace,1986,GE,747-300,Apr,1985,Europe,1,1,
412,Belgium,SABENA Aerospace,1987,CF,737-300,Apr,1986,Europe,5,5,
413,Belgium,SABENA Aerospace,1965,PW,707/720,May,1964,Europe,1,1,
414,Belgium,SABENA Aerospace,1975,GE,DC-10,May,1974,Europe,1,1,
415,Belgium,SABENA Aerospace,1980,GE,DC-10,Jun,1979,Europe,1,1,
416,Belgium,SABENA Aerospace,1989,CF,737-300,Jun,1988,Europe,2,2,
417,Belgium,SABENA Aerospace,1991,CF,737-400,Jun,1988,Europe,3,3,
418,Belgium,SABENA Aerospace,1991,CF,737-500,Jun,1988,Europe,4,4,
419,Belgium,SABENA Aerospace,1992,CF,737-500,Jun,1988,Europe,2,2,
420,Belgium,SABENA Aerospace,1962,PW,707/720,Jul,1961,Europe,1,1,
421,Belgium,SABENA Aerospace,1963,PW,707/720,Jul,1961,Europe,1,1,
422,Belgium,SABENA Aerospace,1973,GE,DC-10,Jul,1970,Europe,1,1,
423,Belgium,SABENA Aerospace,1974,GE,DC-10,Jul,1970,Europe,1,1,
424,Belgium,SABENA Aerospace,1974,PW,737-200,Jul,1973,Europe,6,6,
425,Belgium,SABENA Aerospace,1975,PW,737-200,Jul,1973,Europe,4,4,
426,Belgium,SABENA Aerospace,1968,PW,707/720,Aug,1967,Europe,1,1,
427,Belgium,SABENA Aerospace,1968,PW,727,Aug,1967,Europe,1,1,
428,Belgium,SABENA Aerospace,1979,PW,737-200,Aug,1978,Europe,1,1,
429,Belgium,SABENA Aerospace,1980,GE,DC-10,Nov,1979,Europe,1,1,
430,Belgium,SABENA Aerospace,1959,PW,707/720,Dec,1955,Europe,1,1,
431,Belgium,SABENA Aerospace,1960,PW,707/720,Dec,1955,Europe,2,2,
432,Belgium,SABENA Aerospace,1966,PW,707/720,Dec,1965,Europe,1,1,
433,Belgium,SABENA Aerospace,1975,PW,737-200,Dec,1974,Europe,5,5,
434,Belgium,Sobelair,1992,CF,737-400,Jun,1988,Europe,1,1,
435,Belgium,Sobelair,1979,PW,737-200,Aug,1978,Europe,2,2,
436,Belgium,Sobelair,1978,PW,737-200,Oct,1977,Europe,1,1,
437,Belgium,Trans European Airways,1979,PW,737-200,Feb,1979,Europe,1,1,
438,Belgium,Trans European Airways,,NS,737-200,Apr,1980,Europe,0,1,
439,Belgium,Trans European Airways,1980,PW,737-200,Apr,1980,Europe,2,2,
440,Belgium,Trans European Airways,1976,PW,737-200,Aug,1975,Europe,1,1,
441,Belgium,Trans European Airways,1988,CF,737-300,Aug,1986,Europe,2,2,
442,Belgium,Trans European Airways,1989,CF,737-300,Aug,1986,Europe,3,3,
443,Belgium,Trans European Airways,,NS,737-300,Oct,1989,Europe,0,9,
444,Belgium,Trans European Airways,1989,CF,737-300,Oct,1988,Europe,2,2,
445,Belgium,Trans European Airways,1990,CF,737-300,Oct,1988,Europe,2,2,
446,Belgium,Trans European Airways,1991,CF,737-300,Oct,1988,Europe,7,7,
447,Bermuda,AOF Leasing,,NS,757-200,Apr,1988,Caribbean,0,2,
448,Bermuda,AOF Leasing,1991,CF,737-400,Apr,1988,Caribbean,1,1,
449,Bermuda,AOF Leasing,1992,CF,737-400,Apr,1988,Caribbean,2,2,
450,Bermuda,Novel Leasing,1997,CF,737-300,Jul,1997,Caribbean,1,1,
451,Bermuda,Novel Leasing,1997,CF,737-300,Dec,1997,Caribbean,1,1,
452,Bolivia,LAB,1978,PW,727,Apr,1977,South America,2,2,
453,Bolivia,LAB,1970,PW,727,Aug,1969,South America,1,1,
454,Bolivia,LAB,1975,PW,727,Sep,1975,South America,1,1,
455,Brazil,Cruzeiro,1975,PW,737-200,May,1974,South America,6,6,
456,Brazil,Cruzeiro,1971,PW,727,Jun,1970,South America,3,3,
457,Brazil,Federative Republic of Brazil,1976,PW,737-200,Aug,1975,South America,2,2,
458,Brazil,GOL Linhas Aereas,2006,CF,737-800,Jan,2005,South America,4,4,
459,Brazil,GOL Linhas Aereas,2009,CF,737-800,Feb,2006,South America,1,1,
460,Brazil,GOL Linhas Aereas,2007,CF,737-800,Mar,2005,South America,6,6,
461,Brazil,GOL Linhas Aereas,2008,CF,737-800,Mar,2005,South America,3,3,
462,Brazil,GOL Linhas Aereas,2010,CF,737-800,Mar,2006,South America,1,1,
463,Brazil,GOL Linhas Aereas,,CF,737 MAX,May,2013,South America,0,21,17
464,Brazil,GOL Linhas Aereas,,CF,737-800,May,2009,South America,0,4,
465,Brazil,GOL Linhas Aereas,2006,CF,737-800,May,2004,South America,5,5,
466,Brazil,GOL Linhas Aereas,2007,CF,737-800,May,2004,South America,8,8,
467,Brazil,GOL Linhas Aereas,2008,CF,737-800,May,2004,South America,2,2,
468,Brazil,GOL Linhas Aereas,2015,CF,737-800,May,2009,South America,4,4,
469,Brazil,GOL Linhas Aereas,2016,CF,737-800,May,2009,South America,2,2,
470,Brazil,GOL Linhas Aereas,,CF,737 MAX,Jul,2018,South America,0,15,8
471,Brazil,GOL Linhas Aereas,,CF,737 MAX,Jul,2021,South America,0,4,4
472,Brazil,GOL Linhas Aereas,,CF,737-800,Jul,2005,South America,0,9,
473,Brazil,GOL Linhas Aereas,2006,CF,737-800,Jul,2004,South America,2,2,
474,Brazil,GOL Linhas Aereas,2008,CF,737-800,Jul,2005,South America,2,2,
475,Brazil,GOL Linhas Aereas,2009,CF,737-800,Jul,2005,South America,5,5,
476,Brazil,GOL Linhas Aereas,2010,CF,737-800,Jul,2005,South America,6,6,
477,Brazil,GOL Linhas Aereas,2011,CF,737-800,Jul,2005,South America,7,7,
478,Brazil,GOL Linhas Aereas,2012,CF,737-800,Jul,2005,South America,1,1,
479,Brazil,GOL Linhas Aereas,2021,CF,737 MAX,Jul,2021,South America,1,1,
480,Brazil,GOL Linhas Aereas,2022,CF,737 MAX,Jul,2021,South America,4,4,
481,Brazil,GOL Linhas Aereas,,CF,737-800,Sep,2010,South America,0,16,
482,Brazil,GOL Linhas Aereas,2014,CF,737-800,Sep,2010,South America,1,1,
483,Brazil,GOL Linhas Aereas,2015,CF,737-800,Sep,2010,South America,2,2,
484,Brazil,GOL Linhas Aereas,2016,CF,737-800,Sep,2010,South America,1,1,
485,Brazil,GOL Linhas Aereas,,CF,737 MAX,Oct,2012,South America,0,72,59
486,Brazil,GOL Linhas Aereas,,CF,737 MAX,Oct,2015,South America,0,9,1
487,Brazil,GOL Linhas Aereas,,CF,737-800,Oct,2006,South America,0,9,
488,Brazil,GOL Linhas Aereas,2009,CF,737-700,Oct,2006,South America,1,1,
489,Brazil,GOL Linhas Aereas,2009,CF,737-800,Oct,2006,South America,3,3,
490,Brazil,GOL Linhas Aereas,2010,CF,737-800,Oct,2006,South America,3,3,
491,Brazil,GOL Linhas Aereas,2011,CF,737-700,Oct,2006,South America,2,2,
492,Brazil,GOL Linhas Aereas,2012,CF,737-800,Oct,2006,South America,1,1,
493,Brazil,GOL Linhas Aereas,2016,CF,737-800,Oct,2006,South America,1,1,
494,Brazil,GOL Linhas Aereas,2018,CF,737 MAX,Oct,2012,South America,5,5,
495,Brazil,GOL Linhas Aereas,2019,CF,737 MAX,Oct,2012,South America,1,1,
496,Brazil,GOL Linhas Aereas,2022,CF,737 MAX,Oct,2012,South America,4,4,
497,Brazil,GOL Linhas Aereas,,CF,737 MAX,Nov,2013,South America,0,6,6
498,Brazil,GOL Linhas Aereas,,CF,737 MAX,Nov,2015,South America,0,2,
499,Brazil,GOL Linhas Aereas,2007,CF,737-800,Nov,2005,South America,1,1,
500,Brazil,GOL Linhas Aereas,2009,CF,737-800,Nov,2005,South America,4,4,
501,Brazil,GOL Linhas Aereas,,CF,737-800,Dec,2007,South America,0,12,
502,Brazil,GOL Linhas Aereas,2012,CF,737-800,Dec,2007,South America,4,4,
503,Brazil,GOL Linhas Aereas,2013,CF,737-800,Dec,2007,South America,16,16,
504,Brazil,GOL Linhas Aereas,2014,CF,737-800,Dec,2007,South America,8,8,
505,Brazil,LATAM Airlines Brasil,,GE,777F,Feb,2011,South America,0,2,1
506,Brazil,LATAM Airlines Brasil,2008,GE,777-300ER,Feb,2007,South America,4,4,
507,Brazil,LATAM Airlines Brasil,2012,GE,777-300ER,Aug,2007,South America,4,4,
508,Brazil,LATAM Airlines Brasil,2013,GE,777-300ER,Dec,2008,South America,2,2,
509,Brazil,Panair do Brasil,1961,PW,DC-8,Oct,1955,South America,2,2,
510,Brazil,Transbrasil,,NS,757-200,Apr,1980,South America,0,3,
511,Brazil,Transbrasil,,NS,757-200,Jun,1981,South America,0,6,
512,Brazil,Transbrasil,1983,GE,767-200,Jul,1981,South America,3,3,
513,Brazil,Transbrasil,,NS,777-200,Dec,1993,South America,0,3,
514,Brazil,Varig Airlines,1963,RR,707/720,Jan,1963,South America,1,1,
515,Brazil,Varig Airlines,1974,GE,DC-10,Jan,1974,South America,1,1,
516,Brazil,Varig Airlines,1975,GE,DC-10,Jan,1974,South America,1,1,
517,Brazil,Varig Airlines,1981,GE,747-200,Jan,1981,South America,3,3,
518,Brazil,Varig Airlines,1981,GE,DC-10,Jan,1980,South America,1,1,
519,Brazil,Varig Airlines,,CF,737-300,Feb,1990,South America,0,4,
520,Brazil,Varig Airlines,1990,CF,737-300,Feb,1990,South America,2,2,
521,Brazil,Varig Airlines,1991,CF,737-300,Feb,1990,South America,4,4,
522,Brazil,Varig Airlines,1987,GE,767-200ER,Mar,1986,South America,6,6,
523,Brazil,Varig Airlines,1989,GE,767-300ER,Mar,1989,South America,1,1,
524,Brazil,Varig Airlines,1990,GE,767-300ER,Mar,1989,South America,3,3,
525,Brazil,Varig Airlines,1980,GE,DC-10,Apr,1979,South America,4,4,
526,Brazil,Varig Airlines,1981,GE,DC-10,Apr,1979,South America,1,1,
527,Brazil,Varig Airlines,1974,PW,737-200,May,1974,South America,4,4,
528,Brazil,Varig Airlines,1975,PW,737-200,May,1974,South America,6,6,
529,Brazil,Varig Airlines,1969,PW,707/720,Jul,1969,South America,1,1,
530,Brazil,Varig Airlines,1988,CF,737-300,Jul,1988,South America,2,2,
531,Brazil,Varig Airlines,1989,CF,737-300,Jul,1988,South America,3,3,
532,Brazil,Varig Airlines,1966,PW,707/720,Aug,1965,South America,2,2,
533,Brazil,Varig Airlines,1967,PW,707/720,Aug,1965,South America,1,1,
534,Brazil,Varig Airlines,1968,PW,707/720,Aug,1968,South America,1,1,
535,Brazil,Varig Airlines,,CF,737-700,Sep,1998,South America,0,4,
536,Brazil,Varig Airlines,,CF,737-800,Sep,1998,South America,0,10,
537,Brazil,Varig Airlines,,GE,767-300ER,Sep,1998,South America,0,6,
538,Brazil,Varig Airlines,,GE,777-200ER,Sep,1998,South America,0,4,
539,Brazil,Varig Airlines,1960,RR,707/720,Sep,1957,South America,2,2,
540,Brazil,Varig Airlines,,CF,737-300,Oct,1990,South America,0,7,
541,Brazil,Varig Airlines,,GE,747-400,Oct,1990,South America,0,6,
542,Brazil,Varig Airlines,1970,PW,727,Oct,1970,South America,4,4,
543,Brazil,Varig Airlines,1985,GE,747-300,Oct,1984,South America,2,2,
544,Brazil,Varig Airlines,1968,PW,707/720,Nov,1968,South America,1,1,
545,Brazil,Varig Airlines,1974,GE,DC-10,Dec,1972,South America,2,2,
546,Brazil,Varig Airlines,1992,GE,MD-11,Dec,1988,South America,2,2,
547,Brazil,Varig Airlines,1993,GE,MD-11,Dec,1988,South America,2,2,
548,Brazil,VASP Airlines,1980,PW,727,Jan,1980,South America,4,4,
549,Brazil,VASP Airlines,1973,PW,737-200,Mar,1973,South America,3,3,
550,Brazil,VASP Airlines,1977,PW,727,Mar,1977,South America,2,2,
551,Brazil,VASP Airlines,1969,PW,737-200,Apr,1968,South America,5,5,
552,Brazil,VASP Airlines,1995,GE,MD-11,Apr,1995,South America,2,2,
553,Brazil,VASP Airlines,1974,PW,737-200,May,1974,South America,5,5,
554,Brazil,VASP Airlines,1996,GE,MD-11,Jun,1996,South America,1,1,
555,Brazil,VASP Airlines,1972,PW,737-200,Jul,1972,South America,1,1,
556,Brazil,VASP Airlines,1975,PW,737-200,Aug,1975,South America,2,2,
557,Brazil,VASP Airlines,1976,PW,737-200,Aug,1975,South America,2,2,
558,Brazil,VASP Airlines,1996,GE,MD-11,Aug,1996,South America,1,1,
559,Brazil,VASP Airlines,1996,CF,737-300,Dec,1996,South America,1,1,
560,Brunei Darussalam,Royal Brunei Airlines,1975,PW,737-200,Jan,1975,Southeast Asia,2,2,
561,Brunei Darussalam,Royal Brunei Airlines,1996,GE,767-300ER,Mar,1996,Southeast Asia,1,1,
562,Brunei Darussalam,Royal Brunei Airlines,1996,GE,767-300ER,Apr,1996,Southeast Asia,1,1,
563,Brunei Darussalam,Royal Brunei Airlines,1986,RR,757-200,May,1985,Southeast Asia,3,3,
564,Brunei Darussalam,Royal Brunei Airlines,2013,RR,787-8,May,2005,Southeast Asia,2,2,
565,Brunei Darussalam,Royal Brunei Airlines,2014,RR,787-8,May,2005,Southeast Asia,2,2,
566,Brunei Darussalam,Royal Brunei Airlines,2018,RR,787-8,May,2005,Southeast Asia,1,1,
567,Brunei Darussalam,Royal Brunei Airlines,1980,PW,737-200,Jul,1978,Southeast Asia,1,1,
568,Cameroon,Cameroon Airlines,1985,PW,737-200,Jan,1985,Africa,1,1,
569,Cameroon,Cameroon Airlines,1972,PW,707/720,May,1972,Africa,1,1,
570,Cameroon,Cameroon Airlines,1977,PW,737-200,May,1976,Africa,1,1,
571,Cameroon,Cameroon Airlines,1981,PW,747-200,Jul,1979,Africa,1,1,
572,Cameroon,Cameroon Airlines,1972,PW,737-200,Nov,1971,Africa,2,2,
573,Cameroon,Republic of Cameroon,1978,PW,727,Nov,1978,Africa,1,1,
574,Canada,Air Canada,1973,PW,747-100,Jan,1973,North America,1,1,
575,Canada,Air Canada,1991,PW,747-400M,Jan,1989,North America,3,3,
576,Canada,Air Canada,1966,PW,DC-8,Feb,1965,North America,2,2,
577,Canada,Air Canada,1968,PW,DC-8,Feb,1966,North America,3,3,
578,Canada,Air Canada,1968,PW,DC-9,Feb,1966,North America,4,4,
579,Canada,Air Canada,1971,PW,747-100,Feb,1968,North America,3,3,
580,Canada,Air Canada,1973,PW,DC-9,Feb,1973,North America,1,1,
581,Canada,Air Canada,1974,PW,DC-9,Feb,1973,North America,2,2,
582,Canada,Air Canada,1979,PW,727,Feb,1978,North America,5,5,
583,Canada,Air Canada,,CF,737 MAX,Mar,2014,North America,0,25,4
584,Canada,Air Canada,1972,PW,DC-9,Mar,1971,North America,2,2,
585,Canada,Air Canada,1984,PW,767-200ER,Mar,1983,North America,2,2,
586,Canada,Air Canada,2013,GE,777-300ER,Mar,2012,North America,2,2,
587,Canada,Air Canada,2014,GE,777-300ER,Mar,2012,North America,1,1,
588,Canada,Air Canada,2017,CF,737 MAX,Mar,2014,North America,2,2,
589,Canada,Air Canada,2018,CF,737 MAX,Mar,2014,North America,16,16,
590,Canada,Air Canada,2019,CF,737 MAX,Mar,2014,North America,6,6,
591,Canada,Air Canada,2021,CF,737 MAX,Mar,2014,North America,7,7,
592,Canada,Air Canada,2022,CF,737 MAX,Mar,2014,North America,5,5,
593,Canada,Air Canada,1975,PW,747-200,Apr,1974,North America,1,1,
594,Canada,Air Canada,2016,GE,787-9,Apr,2007,North America,7,7,
595,Canada,Air Canada,2017,GE,787-9,Apr,2007,North America,9,9,
596,Canada,Air Canada,2018,GE,787-9,Apr,2007,North America,5,5,
597,Canada,Air Canada,2019,GE,787-9,Apr,2007,North America,2,2,
598,Canada,Air Canada,1968,PW,DC-8,May,1966,North America,3,3,
599,Canada,Air Canada,1968,PW,DC-9,May,1966,North America,6,6,
600,Canada,Air Canada,1968,PW,DC-9,May,1967,North America,2,2,
601,Canada,Air Canada,1969,GE,DC-8,May,1967,North America,1,1,
602,Canada,Air Canada,1969,PW,DC-8,May,1967,North America,2,2,
603,Canada,Air Canada,1969,PW,DC-9,May,1967,North America,2,2,
604,Canada,Air Canada,1975,PW,727,May,1975,North America,3,3,
605,Canada,Air Canada,1967,PW,DC-8,Jun,1965,North America,4,4,
606,Canada,Air Canada,1967,PW,DC-9,Jun,1965,North America,12,12,
607,Canada,Air Canada,1969,GE,DC-8,Jun,1967,North America,1,1,
608,Canada,Air Canada,1970,GE,DC-8,Jun,1967,North America,3,3,
609,Canada,Air Canada,1970,PW,DC-8,Jun,1967,North America,1,1,
610,Canada,Air Canada,1970,PW,DC-8,Jun,1968,North America,3,3,
611,Canada,Air Canada,1988,PW,767-200ER,Jun,1987,North America,4,4,
612,Canada,Air Canada,,PW,767-200,Jul,1979,North America,0,2,
613,Canada,Air Canada,1960,RR,DC-8,Jul,1956,North America,6,6,
614,Canada,Air Canada,1970,PW,DC-9,Jul,1968,North America,1,1,
615,Canada,Air Canada,1982,PW,767-200,Jul,1979,North America,2,2,
616,Canada,Air Canada,1983,PW,767-200,Jul,1979,North America,4,4,
617,Canada,Air Canada,1984,PW,767-200,Jul,1979,North America,4,4,
618,Canada,Air Canada,1988,PW,767-200ER,Jul,1988,North America,1,1,
619,Canada,Air Canada,1989,PW,767-200ER,Jul,1988,North America,2,2,
620,Canada,Air Canada,,NS,767-300ER,Aug,1989,North America,0,3,
621,Canada,Air Canada,1980,PW,727,Aug,1979,North America,1,1,
622,Canada,Air Canada,1981,PW,727,Aug,1979,North America,5,5,
623,Canada,Air Canada,1982,PW,727,Aug,1980,North America,3,3,
624,Canada,Air Canada,1993,PW,767-300ER,Aug,1989,North America,1,1,
625,Canada,Air Canada,1995,PW,767-300ER,Aug,1989,North America,3,3,
626,Canada,Air Canada,1996,PW,767-300ER,Aug,1989,North America,2,2,
627,Canada,Air Canada,2013,GE,777-300ER,Aug,2011,North America,2,2,
628,Canada,Air Canada,2016,GE,777-300ER,Aug,2014,North America,2,2,
629,Canada,Air Canada,1960,RR,DC-8,Sep,1959,North America,1,1,
630,Canada,Air Canada,1961,PW,DC-8,Sep,1959,North America,1,1,
631,Canada,Air Canada,1961,RR,DC-8,Sep,1959,North America,3,3,
632,Canada,Air Canada,1979,PW,727,Sep,1977,North America,3,3,
633,Canada,Air Canada,1979,PW,747-200,Sep,1977,North America,1,1,
634,Canada,Air Canada,1969,GE,DC-8,Oct,1966,North America,1,1,
635,Canada,Air Canada,1969,PW,DC-8,Oct,1966,North America,1,1,
636,Canada,Air Canada,1970,PW,DC-9,Oct,1967,North America,2,2,
637,Canada,Air Canada,1972,PW,DC-9,Oct,1971,North America,3,3,
638,Canada,Air Canada,,GE,777F,Nov,2005,North America,0,2,
639,Canada,Air Canada,1966,PW,DC-9,Nov,1963,North America,6,6,
640,Canada,Air Canada,2007,GE,777-200LR,Nov,2005,North America,3,3,
641,Canada,Air Canada,2007,GE,777-300ER,Nov,2005,North America,4,4,
642,Canada,Air Canada,2008,GE,777-200LR,Nov,2005,North America,3,3,
643,Canada,Air Canada,2008,GE,777-300ER,Nov,2005,North America,5,5,
644,Canada,Air Canada,2009,GE,777-300ER,Nov,2005,North America,1,1,
645,Canada,Air Canada,2014,GE,787-8,Nov,2005,North America,6,6,
646,Canada,Air Canada,2015,GE,787-8,Nov,2005,North America,2,2,
647,Canada,Air Canada,2015,GE,787-9,Nov,2005,North America,4,4,
648,Canada,Air Canada,2016,GE,787-9,Nov,2005,North America,2,2,
649,Canada,Air Canada,1963,PW,DC-8,Dec,1961,North America,4,4,
650,Canada,Air Canada,1964,PW,DC-8,Dec,1962,North America,1,1,
651,Canada,Air Canada,1964,PW,DC-8,Dec,1963,North America,1,1,
652,Canada,Air Canada,1968,PW,DC-9,Dec,1966,North America,7,7,
